area_name,area_id,parent_id,elevation,latitude,longitude,state
Fern North,107468842,107468143,,35.62,-94.008,Arkansas
Happy Wall,112144446,107468143,"1,127",35.614000000000004,-94.01100000000001,Arkansas
Jesus Boulder,116804748,107468143,"1,043",35.611999999999995,-94.01100000000001,Arkansas
Lesbian Stronghold,114271572,107468143,"1,073",35.616,-94.009,Arkansas
Nasty Wall,109377025,107468143,,35.618,-94.006,Arkansas
Oriental Wall,114310573,107468143,"1,049",35.613,-94.008,Arkansas
K. Boulder,107470376,107468143,,35.617,-94.008,Arkansas
Psychadelic Boulder,112144359,107468143,"1,124",35.614000000000004,-94.01100000000001,Arkansas
Reservation Wall,107470431,107468143,,35.618,-94.006,Arkansas
Slap Happy area,118823048,107468143,"1,039",35.613,-94.009,Arkansas
Small Wall Boulder,107468153,107468143,,35.618,-94.006,Arkansas
Yes Ma'am Boulder,111840487,107468143,"1,107",35.618,-94.008,Arkansas
Fisher Ford,118568497,118730582,930,36.123000000000005,-94.516,Arkansas
Fitzgerald South area.,119793520,118730582,"1,512",36.201,-94.105,Arkansas
King's River Overlook,116659127,118730582,"1,286",36.223,-93.65,Arkansas
Euro Wall,116750992,116659127,"1,213",36.223,-93.649,Arkansas
The Spice Rack,116659146,116659127,"1,328",36.223,-93.652,Arkansas
Lake Lincoln,106232604,118730582,"1,200",35.998000000000005,-94.427,Arkansas
Across the Dam,110079611,106232604,"1,214",35.999,-94.415,Arkansas
23 Area,110079630,110079611,,35.999,-94.415,Arkansas
Atlantis,119657515,106232604,"1,182",36.001999999999995,-94.421,Arkansas
Beauty School,118280904,106232604,"1,230",35.995,-94.42,Arkansas
The Cove,111195368,106232604,"1,179",36.001999999999995,-94.421,Arkansas
Dam Boulders,111584320,106232604,"1,191",36.001999999999995,-94.41799999999999,Arkansas
Green Peninsula at Lincoln Lake,108279554,106232604,,35.998000000000005,-94.427,Arkansas
Ivory Coast Wall,112261366,106232604,"1,220",35.995,-94.41799999999999,Arkansas
Johnny the Boy Wall,112261443,106232604,"1,233",35.995,-94.41799999999999,Arkansas
Mad Max Bouldering,118280847,106232604,"1,236",35.996,-94.417,Arkansas
Mad Max Wall,112456693,106232604,"1,259",35.997,-94.417,Arkansas
North Side,106232616,106232604,,36.0,-94.426,Arkansas
Box Canyon,106232813,106232616,"1,223",36.001999999999995,-94.425,Arkansas
Main Wall,116634906,106232616,"1,167",36.0,-94.426,Arkansas
Pyramid Boulder,106232696,106232616,,36.0,-94.426,Arkansas
Ripples Boulder,106232712,106232616,,36.0,-94.426,Arkansas
Road Warrior Area,113772864,106232604,"1,268",35.997,-94.417,Arkansas
South Side,106232619,106232604,,35.999,-94.426,Arkansas
Hang Over Wall,106232865,106232619,,35.999,-94.426,Arkansas
Indian Wall,106232843,106232619,,35.999,-94.426,Arkansas
Number 8 Wall,106232834,106232619,,35.999,-94.426,Arkansas
Water Sports Wall,106233048,106232619,,35.999,-94.426,Arkansas
South(East)Side Bouldering,109814299,106232604,"1,171",35.993,-94.42299999999999,Arkansas
Turtles Area,115838300,106232604,"1,274",35.998000000000005,-94.414,Arkansas
Shepherd Springs,106208158,118730582,"1,318",35.705,-94.10700000000001,Arkansas
Main Bluffline,106208181,106208158,,35.705,-94.10700000000001,Arkansas
Spy Rock,112525524,118730582,"1,593",35.701,-93.76700000000001,Arkansas
River Valley and Ouachitas Region,118733296,105901027,390,34.781,-92.329,Arkansas
Chenal Mountain,106552569,118733296,893,34.793,-92.484,Arkansas
Dardanelle Rock,107861833,118733296,360,35.236999999999995,-93.164,Arkansas
Hollis Mountain,112499946,118733296,610,34.878,-93.11200000000001,Arkansas
Bullet Rock,112500737,112499946,613,34.878,-93.11200000000001,Arkansas
The Next,112500726,112499946,604,34.878,-93.11200000000001,Arkansas
Nice Catch Boulder,112500624,112499946,582,34.878,-93.11200000000001,Arkansas
Tres Hombres Rock,112500653,112499946,597,34.878,-93.11200000000001,Arkansas
Lake Ouachita AR,106484431,118733296,575,34.589,-93.223,Arkansas
Mount Magazine State Park,105922036,118733296,"2,582",35.164,-93.649,Arkansas
Cameron Bluff Overlook,110100731,105922036,"2,700",35.174,-93.64,Arkansas
East Scenic Overlook,116155225,105922036,"2,282",35.162,-93.59899999999999,Arkansas
Mt. Magazine Proper,116174264,105922036,"2,466",35.163000000000004,-93.647,Arkansas
Black on Blonde Wall,106208067,116174264,"2,456",35.163000000000004,-93.647,Arkansas
Breakfast Wall,105922041,116174264,,35.163000000000004,-93.647,Arkansas
Centerfold Wall,108609008,116174264,,35.163000000000004,-93.645,Arkansas
Crag Central,106208002,116174264,"2,590",35.163000000000004,-93.647,Arkansas
First Wall,106208046,116174264,,35.164,-93.649,Arkansas
The Footstool,116174854,116174264,"2,434",35.163000000000004,-93.646,Arkansas
The Hallucinogen Wall,106207976,116174264,,35.163000000000004,-93.646,Arkansas
Party Ledge Wall,108046395,116174264,,35.163000000000004,-93.646,Arkansas
Satanic Wall & East End,116174862,116174264,"2,412",35.163000000000004,-93.64399999999999,Arkansas
Rattlesnake Ridge Natural Area,119730165,118733296,296,34.839,-92.522,Arkansas
Cliffbreak (aka West Pinn),119730194,119730165,625,34.844,-92.516,Arkansas
Nowlin Creek,119730203,119730165,332,34.839,-92.525,Arkansas
Delaware,106861605,0,46,38.823,-75.443,Delaware
Alapocas Run State Park,106923052,106861605,78,39.769,-75.558,Delaware
Ebright Azimuth,118880763,106861605,446,39.836,-75.51899999999999,Delaware
Rockford Park,115175215,106861605,255,39.768,-75.574,Delaware
Black Widow Boulder,116607256,115175215,250,39.768,-75.574,Delaware
Heat Index Boulders,115342121,115175215,249,39.768,-75.575,Delaware
Makeout Cave Cluster,118048725,115175215,218,39.768,-75.575,Delaware
Scattered Small Boulders,118034996,115175215,237,39.768,-75.575,Delaware
Spacklehead Boulder,116547394,115175215,234,39.768,-75.575,Delaware
Spearhead Boulder,115342201,115175215,219,39.769,-75.574,Delaware
Rockwood Park / Greenway Trail,118940453,106861605,125,39.774,-75.516,Delaware
Florida,111721391,0,101.0,28.565,-81.387,Florida
Bertha - Cross Seminole Trail,118706406,111721391,65.0,28.623,-81.258,Florida
Blowing Rock Preserve,108970421,111721391,2.0,26.98,-80.084,Florida
Eckerd College Buildering,119860464,111721391,4.0,27.711,-82.68799999999999,Florida
Egmont Key,111735363,111721391,,27.581999999999997,-82.76299999999999,Florida
Elizabeth Wolfe Park - Boulders,117124633,111721391,33.0,30.201999999999998,-81.625,Florida
Large boulder,117124679,117124633,34.0,30.201999999999998,-81.625,Florida
Medium Boulder,117124719,117124633,33.0,30.201999999999998,-81.625,Florida
Small Boulder,117124735,117124633,30.0,30.201999999999998,-81.625,Florida
Hollywood Holds,116986841,111721391,6.0,26.022,-80.115,Florida
Lexington Crossing,114047129,111721391,79.0,29.616999999999997,-82.36399999999999,Florida
Memory Boulder,117590519,111721391,95.0,29.618000000000002,-82.419,Florida
Myakka State Park Boulder,112425318,111721391,16.0,27.241999999999997,-82.314,Florida
Pcola,115447309,111721391,91.0,30.468000000000004,-87.238,Florida
Rattlesnake Island,116127041,111721391,,29.708000000000002,-81.232,Florida
University of Florida,118690512,111721391,178.0,29.651,-82.346,Florida
Wellington Village Park Boulder,112533358,111721391,24.0,26.634,-80.229,Florida
Wickham Park ID Sculpture,117955186,111721391,31.0,28.160999999999998,-80.661,Florida
Georgia,105897947,0,"1,005",33.715,-84.38600000000001,Georgia
Ansley Boulder,119824703,105897947,597,33.906,-83.353,Georgia
big cheese,117777134,105897947,"4,447",34.74,-83.93700000000001,Georgia
Blood Mountain,109291078,105897947,"4,450",34.74,-83.93700000000001,Georgia
Boat Rock,106080767,105897947,913,33.72,-84.56200000000001,Georgia
Beam Me Up Scotty Area,112774871,106080767,911,33.72,-84.56200000000001,Georgia
Beam Me Up Scotty Area,112774987,112774871,915,33.72,-84.56200000000001,Georgia
Double Crack Area,112774990,112774871,915,33.72,-84.56200000000001,Georgia
Easy Crack Area,112774846,106080767,913,33.72,-84.56200000000001,Georgia
The Beach Area,112774916,112774846,910,33.72,-84.56200000000001,Georgia
The Caterpillar Area,112774931,112774846,911,33.72,-84.56200000000001,Georgia
Dream Scoop Area,112774902,112774846,916,33.72,-84.56200000000001,Georgia
Easy Crack Area,112774913,112774846,899,33.72,-84.56299999999999,Georgia
Heartbreaker Area,112774909,112774846,899,33.72,-84.56299999999999,Georgia
House Crack Area,112774944,112774846,909,33.72,-84.56200000000001,Georgia
Keeper of the Boat Area,112774889,112774846,921,33.72,-84.56200000000001,Georgia
Parking Lot Area,112774950,112774846,913,33.72,-84.56200000000001,Georgia
The Slug Area,112774920,112774846,921,33.72,-84.56200000000001,Georgia
Sourwood Area,112774905,112774846,920,33.72,-84.56200000000001,Georgia
Waves in Motion Area,112774936,112774846,910,33.72,-84.56200000000001,Georgia
Glove Area,112774858,106080767,911,33.72,-84.56200000000001,Georgia
Half Pipe Area,112774874,106080767,913,33.72,-84.56200000000001,Georgia
Bobotron Area,112775000,112774874,913,33.72,-84.56200000000001,Georgia
Half Pipe Area,112774996,112774874,913,33.72,-84.56200000000001,Georgia
Leather Arete Area,112775006,112774874,913,33.72,-84.56200000000001,Georgia
Pope Face Area,112775003,112774874,913,33.72,-84.56200000000001,Georgia
Paint Can/Lost Digits Area,112774850,106080767,913,33.72,-84.56200000000001,Georgia
Dishes Area,112774983,112774850,915,33.72,-84.56200000000001,Georgia
Firewoman Area,112774977,112774850,915,33.72,-84.56200000000001,Georgia
Kashmir Area,112774969,112774850,915,33.72,-84.56200000000001,Georgia
Lost Digits Area,112774980,112774850,915,33.72,-84.56200000000001,Georgia
Paint Can Area,112774973,112774850,915,33.72,-84.56200000000001,Georgia
Pizza Before Cake Area,112774965,112774850,914,33.72,-84.56200000000001,Georgia
Snake Pit Area,112774868,106080767,912,33.72,-84.56200000000001,Georgia
Spider Man Area,112774861,106080767,915,33.72,-84.56200000000001,Georgia
Unsorted Problems,112775174,106080767,915,33.72,-84.56200000000001,Georgia
Woods' Hill Area,112774829,106080767,913,33.72,-84.56200000000001,Georgia
Apocketlipto Area,112774839,112774829,915,33.72,-84.56200000000001,Georgia
H2O Area,112774836,112774829,913,33.72,-84.56200000000001,Georgia
Yellow Wall Area,112774864,106080767,912,33.72,-84.56200000000001,Georgia
Buford Dam Boulders,114515904,105897947,"1,139",34.147,-84.08200000000001,Georgia
Boulders,114516156,114515904,"1,139",34.147,-84.08200000000001,Georgia
Clearcut Wall,114515640,114515904,"1,117",34.147,-84.08200000000001,Georgia
The Great Roof,114515917,114515904,"1,077",34.147,-84.08200000000001,Georgia
Longhouse Roof,114515816,114515904,985,34.15,-84.081,Georgia
MindWarp,114516261,114515904,"1,122",34.147,-84.08200000000001,Georgia
Noon Wall,116247436,114515904,"1,032",34.147,-84.08200000000001,Georgia
Pride Rock,114516221,114515904,"1,139",34.147,-84.08200000000001,Georgia
Wunderland,114516081,114515904,"1,073",34.147,-84.08200000000001,Georgia
Buford Dam Boulders,112066800,105897947,929,34.15,-84.081,Georgia
Cherokee Bluff,117584275,105897947,"1,147",34.135999999999996,-83.913,Georgia
Currahee Mountain,105901443,105897947,"1,724",34.529,-83.376,Georgia
Boulders,110290636,105901443,"1,550",34.527,-83.376,Georgia
Above the Brick Wall,111710617,110290636,"1,533",34.529,-83.37700000000001,Georgia
Below the Brick Wall,111710609,110290636,"1,438",34.527,-83.37700000000001,Georgia
Below the Main Face,111710604,110290636,"1,393",34.527,-83.376,Georgia
Middle Junction,118284438,110290636,"1,550",34.527,-83.376,Georgia
Brick Wall,106090578,105901443,"1,650",34.528,-83.376,Georgia
The Buzzard Wall,106083094,105901443,"1,543",34.528,-83.375,Georgia
Slab Area,105901446,105901443,,34.529,-83.376,Georgia
The Small Wall,107989030,105901443,"1,549",34.527,-83.376,Georgia
"Dug Mountain (Hood Rock) Dalton, GA",107261731,105897947,"1,510",34.743,-85.015,Georgia
Eagle & Phenix Dam,117997534,105897947,246,32.47,-85.0,Georgia
G-wall,107637589,105897947,"4,458",34.647,-83.964,Georgia
Graffiti Boulder,118719264,105897947,"2,539",34.885,-83.57600000000001,Georgia
Hitchiti Boulders,106312923,105897947,411,33.025999999999996,-83.721,Georgia
Boulder  1,106312927,106312923,,33.025999999999996,-83.721,Georgia
Boulder  2,106319510,106312923,,33.025999999999996,-83.721,Georgia
Boulder  3,106319513,106312923,,33.025,-83.72,Georgia
Boulder  3A,106319524,106312923,,33.025999999999996,-83.721,Georgia
Boulder  3B,106319530,106312923,,33.025999999999996,-83.721,Georgia
Boulder  4,106319535,106312923,,33.025999999999996,-83.721,Georgia
Boulder  5,106319538,106312923,,33.025999999999996,-83.721,Georgia
Boulder  6,106319542,106312923,,33.023,-83.72,Georgia
Falling Creek Boulder,109953735,106312923,349,33.028,-83.723,Georgia
Random Boulder,106371807,106312923,446,33.024,-83.714,Georgia
Hogpen Gap,106985289,105897947,"3,402",34.727,-83.84200000000001,Georgia
Indian Seats,109644104,105897947,"1,963",34.25,-84.135,Georgia
Jones Bridge Park,111655013,105897947,889,34.001,-84.23899999999999,Georgia
Juliette Boulders,106321040,105897947,491,33.03,-83.76700000000001,Georgia
The Brain,106322398,106321040,,33.03,-83.76700000000001,Georgia
The Line,106340461,106321040,,33.03,-83.76700000000001,Georgia
Right Scoop,106330300,106321040,,33.03,-83.76700000000001,Georgia
Thenar Wedge,106321427,106321040,,33.03,-83.76700000000001,Georgia
The Throne of God,106322376,106321040,,33.03,-83.76700000000001,Georgia
Turtle’s Landing,115453651,106321040,491,33.03,-83.76700000000001,Georgia
Waterworld,107420914,106321040,,33.03,-83.76700000000001,Georgia
The Wedge,106321157,106321040,,33.03,-83.76700000000001,Georgia
Lake Allatoona Boulders,119449799,105897947,890,34.171,-84.73,Georgia
Lake Lanier Boulders,106759338,105897947,"1,071",34.205,-84.05,Georgia
The Roche Cove Boulders,106759347,106759338,"1,071",34.205,-84.05,Georgia
Limestone Quarry,111314077,105897947,322,32.415,-83.726,Georgia
Doses and Mimosas,111314100,111314077,325,32.416,-83.726,Georgia
Lost Wall,105900335,105897947,"1,392",34.667,-85.37100000000001,Georgia
Metro-Atlanta Area,106112610,105897947,"1,008",33.751999999999995,-84.38600000000001,Georgia
Allenbrook,106086339,106112610,934,34.01,-84.355,Georgia
Island Ford,111303901,106112610,968,33.992,-84.32799999999999,Georgia
Front Steps,114213021,111303901,887,33.989000000000004,-84.325,Georgia
Pancake Boulder,111346380,111303901,870,33.992,-84.32600000000001,Georgia
The Sandman,111303913,111303901,914,33.992,-84.32600000000001,Georgia
Sundrop Boulder,111304054,111303901,887,33.995,-84.32600000000001,Georgia
Urban Bum,116473569,111303901,902,33.993,-84.325,Georgia
Joey's Rock,118104997,106112610,797,33.909,-84.45,Georgia
Long Island,106113167,106112610,815,33.868,-84.45299999999999,Georgia
Medlock Bridge Park,112834464,106112610,903,33.995,-84.205,Georgia
The Palisades - West,116089008,106112610,797,33.894,-84.445,Georgia
The Palisades,107134105,106112610,860,33.897,-84.44200000000001,Georgia
Bamboo Forest Area,116848505,107134105,860,33.894,-84.44200000000001,Georgia
Fairy Fountain,117784440,107134105,776,33.896,-84.443,Georgia
Friendly Ranger Boulder,116848555,107134105,840,33.89,-84.43700000000001,Georgia
Mangler Area,116848480,107134105,795,33.896,-84.443,Georgia
Oblique Boulder,116848741,107134105,805,33.884,-84.439,Georgia
Overlook Boulders,118132288,107134105,"1,007",33.89,-84.439,Georgia
Palisades North,118782637,107134105,789,33.908,-84.446,Georgia
Ray's on the Rocks Area,116848489,107134105,778,33.898,-84.44200000000001,Georgia
Riverside Cliffs Area,116848682,107134105,770,33.889,-84.441,Georgia
Soviet Cave Area,116848703,107134105,803,33.885,-84.44200000000001,Georgia
Trump's Wall Area,116848745,107134105,786,33.887,-84.443,Georgia
West of Whitewater Wall (WWW),118137247,107134105,779,33.876999999999995,-84.43799999999999,Georgia
Rainbow Slab,119540314,106112610,891,33.789,-84.39,Georgia
The Zipper,106109823,106112610,814,33.903,-84.445,Georgia
Mount Yonah,105941346,105897947,"3,098",34.637,-83.714,Georgia
The Boulder,107373119,105941346,50,34.64,-83.71600000000001,Georgia
Helipad Boulders,116366388,105941346,"2,374",34.638000000000005,-83.71799999999999,Georgia
Hobbits Perch,106391498,105941346,"2,691",34.637,-83.71600000000001,Georgia
Left Flank,118115426,105941346,"2,443",34.635999999999996,-83.71700000000001,Georgia
The Lowers,106086327,105941346,"2,478",34.637,-83.71700000000001,Georgia
Main Face,105942364,105941346,"2,975",34.637,-83.715,Georgia
Mid-Trail Boulders,110062402,105941346,,34.637,-83.714,Georgia
Mountain Top North Side Boulders,106346371,105941346,"2,900",34.64,-83.714,Georgia
Parking Lot Boulders,106103518,105941346,,34.637,-83.723,Georgia
45/Bunker Boulder,117850215,106103518,"1,808",34.637,-83.723,Georgia
Hilltop Boulders,117850221,106103518,"1,808",34.637,-83.723,Georgia
Trench Boulder,117888563,117850221,"1,808",34.637,-83.723,Georgia
V Fun Area,119928308,117850221,"1,807",34.637,-83.723,Georgia
Project Boulder,117850211,106103518,"1,808",34.637,-83.723,Georgia
Sparrow Boulder,117850196,106103518,"1,810",34.637,-83.723,Georgia
Unsorted Parking Lot Boulder Problems,117888610,106103518,"1,808",34.637,-83.723,Georgia
Yonah Burger Boulder,117888590,106103518,"1,808",34.637,-83.723,Georgia
Patriot Wall,106388755,105941346,"2,493",34.635999999999996,-83.71600000000001,Georgia
Super Crack Area,118114953,105941346,"2,537",34.635999999999996,-83.71600000000001,Georgia
Switchback Boulders,106346413,105941346,,34.637,-83.714,Georgia
Tall Wall,118114976,105941346,"2,530",34.635999999999996,-83.71700000000001,Georgia
White Wall,106109942,105941346,"2,451",34.635999999999996,-83.71700000000001,Georgia
X Wall,106202091,105941346,,34.637,-83.714,Georgia
Murder Creek,107010913,105897947,358,33.228,-83.446,Georgia
Cave Wall,107010949,107010913,,33.229,-83.446,Georgia
Last Chance,107011253,107010913,,33.228,-83.446,Georgia
Wolf Den,111595155,107010913,361,33.229,-83.446,Georgia
Oconee Boulders,114623078,105897947,524,33.416,-83.198,Georgia
Panola Mountain,111615062,105897947,922,33.626,-84.171,Georgia
Panola Area 1,119229583,111615062,"1,005",33.715,-84.38600000000001,Georgia
Panola Area 2,119229586,111615062,"1,005",33.715,-84.38600000000001,Georgia
Piedmont Park Roof,112822042,105897947,824,33.793,-84.37100000000001,Georgia
Pine Mountain,111837907,105897947,960,34.175,-84.75399999999999,Georgia
Goose Egg Rock,118667475,111837907,"1,075",34.179,-84.75200000000001,Georgia
Pine Log WMA,117036498,111837907,"1,361",34.278,-84.709,Georgia
Pine Mountain Boulders,113393979,105897947,923,32.865,-84.854,Georgia
Rabun Bald,117665180,105897947,"4,093",34.971,-83.29899999999999,Georgia
Red Top Mountain Boulder,110950948,105897947,837,34.152,-84.715,Georgia
Rocktown,106036120,105897947,"1,874",34.659,-85.39,Georgia
