area_name,area_id,parent_id,elevation,latitude,longitude,state
Boulder Point,119247865,106905088,154,60.773,-151.236,Alaska
Boulder Point Bloc,119247880,119247865,154,60.773,-151.236,Alaska
Capt. Cook State Recreation Area,108219460,106905088,118,60.785,-151.054,Alaska
3/4 Boulder,117507885,108219460,11,60.867,-150.87,Alaska
Cape Fear Boulder,113572530,108219460,117,60.785,-151.054,Alaska
Clew Bay Boulder,113574446,108219460,117,60.785,-151.056,Alaska
Crescent Moon,108291124,108219460,,60.812,-151.004,Alaska
Eagle Point Boulder,113572391,108219460,117,60.785,-151.054,Alaska
The House Boulder,108252354,108219460,,60.785,-151.054,Alaska
Juice Boulder,113479246,108219460,17,60.81,-151.012,Alaska
Kids Bloc,117507874,108219460,8,60.861,-150.887,Alaska
Money Island Boulder,113572477,108219460,117,60.785,-151.054,Alaska
Sail Boulder,113409672,108219460,8,60.81,-151.015,Alaska
The Seed of Redoubt,108219657,108219460,,60.785,-151.054,Alaska
Shinbanger Boulder,112254095,108219460,8,60.804,-151.022,Alaska
Staycation boulder,117507841,108219460,10,60.861,-150.888,Alaska
Top Rope Boulder,113339420,108219460,21,60.824,-150.975,Alaska
Ziggurat,108263186,108219460,,60.785,-151.054,Alaska
Homer Spit Boulders,112472664,106905088,,59.618,-151.463,Alaska
Kachemak Crack,108115064,106905088,,59.609,-151.189,Alaska
Lakes District,118304819,106905088,479,60.415,-149.37,Alaska
Victor Creek,118317789,118304819,623,60.356,-149.343,Alaska
Resurrection Bay Area,107148501,106905088,4,60.126,-149.402,Alaska
Glacier Creek,118263421,107148501,549,60.181,-149.339,Alaska
Godwin Creek,118260326,107148501,170,60.089,-149.329,Alaska
Humpy Cove,107148531,107148501,,59.971,-149.302,Alaska
Mount Alice,107148548,107148501,"4,869",60.136,-149.278,Alaska
Snow River,118263542,107148501,738,60.209,-149.247,Alaska
Thumb Cove,107148519,107148501,1,60.01,-149.295,Alaska
Alpenglow Tower,117760793,107148519,404,59.999,-149.288,Alaska
Waterfall Tower,117760309,107148519,365,60.01,-149.283,Alaska
Tonsina Creek,118263568,107148501,112,60.036,-149.469,Alaska
Skilak Lake,106464596,106905088,,60.213,-150.073,Alaska
The Prow Area,106464603,106464596,,60.213,-150.073,Alaska
Ryan’s Wall,117519011,106464596,766,60.454,-150.28,Alaska
Top rope wall,117510080,106464596,705,60.457,-150.271,Alaska
Woznesensky Glacier,108259928,106905088,"1,156",59.506,-151.024,Alaska
Bill's hill,108259963,108259928,,59.505,-151.027,Alaska
Peanut gullery,108259945,108259928,,59.506,-151.029,Alaska
Stadium Slab,108260013,108259928,,59.506,-151.024,Alaska
Misty Fiords National Monument,114783996,105909311,"2,754",55.552,-130.775,Alaska
Northern Alaska/Brooks Range,106905120,105909311,"5,756",68.041,-150.381,Alaska
Arctic National Wildlife Refuge,116695989,106905120,"6,086",69.213,-144.97,Alaska
Finger Mountain,118893720,106905120,"2,152",66.357,-150.462,Alaska
Finger,119050003,118893720,"2,114",66.357,-150.454,Alaska
Finger Proper,119050343,119050003,"2,114",66.357,-150.454,Alaska
Potato Chip Boulder,119050023,119050003,"2,114",66.357,-150.454,Alaska
Nature Trail Area,119050466,118893720,"2,153",66.358,-150.461,Alaska
Skeet Central,119050529,119050466,"2,105",66.362,-150.464,Alaska
Ulu Area,119050743,119050466,"2,143",66.361,-150.463,Alaska
Pipeline Area,119050990,118893720,"1,610",66.374,-150.492,Alaska
North Tor,119052715,119050990,"1,610",66.374,-150.492,Alaska
Pipe it Up,119051035,119050990,"1,646",66.374,-150.487,Alaska
Swamp Land,119052710,119050990,"1,610",66.374,-150.492,Alaska
Seward Peninsula,108268674,105909311,91,64.52,-165.405,Alaska
Nome Climbing Wall,108268700,108268674,,64.52,-165.405,Alaska
Nome-Teller Highway Bouldering,108268724,108268674,420,64.641,-165.723,Alaska
Penny River Boulders,119631187,108268724,452,64.604,-165.676,Alaska
Windmill Rocks,119622088,108268724,435,64.561,-165.436,Alaska
Southeastern Alaska/Coastal Range,106905123,105909311,-36,58.217,-134.583,Alaska
"Cleveland Glacier, SE Alaska, Coastal Range",118945461,106905123,"4,151",59.174,-135.942,Alaska
Haines,110206871,106905123,34,59.234,-135.445,Alaska
Chilkat State Park,118916258,110206871,250,59.212,-135.383,Alaska
Developer N/A,118916370,118916258,251,59.212,-135.383,Alaska
The Haines Crag,117112110,110206871,554,59.244,-135.445,Alaska
Rapa Nui,110207044,110206871,"7,000",59.582,-135.849,Alaska
Juneau,106185908,106905123,577,58.31,-134.561,Alaska
5 mile rock,118963300,106185908,831,58.316,-134.509,Alaska
Blackerby ice,119756557,106185908,"1,023",58.34,-134.473,Alaska
Davies Creek,119756912,106185908,954,58.69,-134.825,Alaska
Slot gully area,119757010,119756912,912,58.687,-134.833,Alaska
Downtown Juneau - Mount Maria,106500544,106185908,200,58.305,-134.408,Alaska
First Wall,106500548,106500544,,58.305,-134.408,Alaska
Second Wall,112156346,106500544,303,58.305,-134.408,Alaska
Fish Creek Knob Boulders,112157185,106185908,"1,805",58.28,-134.546,Alaska
Fred's Boulders,113121573,106185908,217,58.362,-134.56,Alaska
Fritz Cove Road Sport Climbs,106188334,106185908,60,58.31,-134.561,Alaska
Hard Sea Cliffs,118968012,106185908,98,58.581,-134.896,Alaska
Jaw Point,119138283,106185908,713,58.262,-134.057,Alaska
North Fins,119138321,119138283,134,58.267,-134.064,Alaska
1st Fin,119138326,119138321,328,58.267,-134.064,Alaska
2nd Fin,119138330,119138321,417,58.267,-134.064,Alaska
3rd Fin,119138338,119138321,458,58.267,-134.064,Alaska
North Gully,119138303,119138283,219,58.266,-134.063,Alaska
Seagully,119138432,119138283,279,58.259,-134.059,Alaska
North Seacliffs,119143599,119138432,322,58.26,-134.059,Alaska
South Seacliffs,119143592,119138432,290,58.259,-134.059,Alaska
South Gully,119138298,119138283,156,58.262,-134.059,Alaska
Jaw Man Zone,119138358,119138298,455,58.263,-134.058,Alaska
Mendenhall Glacier area ice,119965918,106185908,71,58.425,-134.538,Alaska
Mendenhall Towers,106651078,106185908,"9,000",58.31,-134.561,Alaska
1st Tower - West Tower,117524105,106651078,"6,203",58.535,-134.492,Alaska
2nd Tower - Midget,117524114,106651078,"6,265",58.533,-134.489,Alaska
3rd Tower - Main,117524666,106651078,"6,382",58.533,-134.486,Alaska
4th Tower,117524689,106651078,"6,315",58.532,-134.477,Alaska
5th Tower,117524679,106651078,"6,403",58.531,-134.476,Alaska
6th Tower,117524694,106651078,"6,428",58.532,-134.467,Alaska
7th Tower,117524699,106651078,"6,498",58.533,-134.46,Alaska
Base Area and Single Pitch,117524705,106651078,"3,650",58.522,-134.496,Alaska
Mt. Jumbo Basin,113121702,106185908,"1,828",58.254,-134.411,Alaska
Mt. Juneau Ice Climbing,114130997,106185908,576,58.31,-134.56,Alaska
Sea Cliff Roadcut,114170269,106185908,143,58.583,-134.896,Alaska
The Sea Cliffs,112156436,106185908,21,58.585,-134.9,Alaska
Split Thumb,112157225,106185908,"5,523",58.408,-134.311,Alaska
Suicide Basin,118666510,106185908,"2,055",58.459,-134.494,Alaska
Bathtime with Toaster Wall,118666528,118666510,"2,105",58.456,-134.485,Alaska
Whiskey Wall,118666549,118666510,"2,034",58.462,-134.494,Alaska
Tee Harbor,113121427,106185908,126,58.412,-134.757,Alaska
Eyes of the World,117658295,113121427,943,58.412,-134.753,Alaska
"Lower Tee Harbor Cliff (AKA ""Sci-Fi Wall"")",119791295,113121427,144,58.412,-134.756,Alaska
Tee Harbor Boulders,112157168,113121427,96,58.415,-134.757,Alaska
Chilkat Boulder,118852624,112157168,118,58.413,-134.757,Alaska
Low Tension Boulder,118853639,112157168,114,58.412,-134.757,Alaska
Tread Lightly Boulder,118853668,112157168,122,58.413,-134.757,Alaska
Warm Up Boulder,118852563,112157168,111,58.413,-134.757,Alaska
Thunder Mountain ice,119966462,106185908,735,58.411,-134.536,Alaska
Ketchikan,113203846,106905123,9,55.343,-131.645,Alaska
Harriet Hunt,106699132,113203846,"1,963",55.456,-131.755,Alaska
Mt. Harding,108264878,106905123,"5,239",59.418,-135.433,Alaska
Sitka,107042558,106905123,5,57.044,-135.316,Alaska
Bear Mountain,107044424,107042558,"3,747",57.05,-135.161,Alaska
Sawmill Cove,107044524,107042558,14,57.047,-135.23,Alaska
Skagway,106929987,106905123,795,59.537,-135.328,Alaska
4 mile crag,106971507,106929987,103,59.474,-135.347,Alaska
Black Lakes Crag,106929992,106929987,,59.503,-135.262,Alaska
Carmack  Spires,117624257,106929987,"6,218",59.556,-135.265,Alaska
Dyea,106930273,106929987,43,59.5,-135.349,Alaska
Tidal Flats,107522316,106930273,14,59.49,-135.359,Alaska
Dyea Municipal Recreational Boulder,118925602,106929987,100,59.518,-135.361,Alaska
Face Mountain,117651125,106929987,"5,251",59.479,-135.433,Alaska
Incinerator Crag,106930009,106929987,,59.537,-135.328,Alaska
Moore Spire,114796171,106929987,"2,196",59.586,-135.193,Alaska
Sheep Camp,107972102,106929987,"2,000",59.646,-135.279,Alaska
"Upper, Upper Crag",114562436,106929987,204,59.486,-135.344,Alaska
Yakatania Point,106931207,106929987,,59.537,-135.328,Alaska
Stikine Ice Cap,106363506,106905123,"5,000",57.0,-132.3,Alaska
Devil's Thumb,106363541,106363506,"9,077",57.091,-132.374,Alaska
Wrangell St. Elias NP,108406032,105909311,"2,699",61.516,-142.781,Alaska
Dino Rock,117399406,108406032,"4,841",61.572,-142.121,Alaska
Fairweather Range,106142536,108406032,"3,688",58.798,-137.05,Alaska
Mount Abbe,110208889,106142536,"8,750",58.788,-137.06,Alaska
St. Elias Range,119759161,108406032,"8,684",61.406,-141.551,Alaska
Mt. Bona,119759701,119759161,"13,231",61.389,-141.679,Alaska
The University Range,108406509,108406032,,61.516,-142.781,Alaska
Mount Bona and Mount Churchill,108406524,108406509,"1,642,115,638",61.516,-142.781,Alaska
The Wrangell Mountains,108406168,108406032,"6,233",61.86,-143.133,Alaska
Ahtna Peak,108408706,108406168,"13,860",61.86,-143.133,Alaska
Mount Blackburn,108406184,108406168,"16,390",61.735,-142.825,Alaska
Mount Drum,108406331,108406168,"12,010",61.257,-149.82,Alaska
Mount Jarvis,108406460,108406168,"13,421",61.86,-143.133,Alaska
Mt. Regal,108408943,108406168,"13,845",61.86,-143.133,Alaska
Rime Peak,108408573,108406168,"12,741",61.86,-143.133,Alaska
Wrangell St. Elias Ice Climbing,112074182,108406032,"2,705",61.516,-142.781,Alaska
Root Glacier,112074206,112074182,"2,373",61.515,-142.913,Alaska
Yukon River/Rapids area,119596468,105909311,226,65.338,-151.031,Alaska
Slab salad,119682012,119596468,292,65.263,-151.175,Alaska
Tombstone boulder,119705232,119596468,318,65.335,-151.084,Alaska
Alabama,105905173,0,572,33.761,-86.88,Alabama
BankHead Forest/ Thompson Creek Trail,107605102,105905173,,33.761,-86.88,Alabama
The Journey Area,107605155,107605102,,33.761,-86.88,Alabama
Will Robinson Area,107605138,107605102,,33.761,-86.88,Alabama
Bankhead Forest/Ship Rock,106248455,105905173,,33.761,-86.88,Alabama
bankhead forest/sipsey picnic area,108146250,105905173,,33.761,-86.88,Alabama
Cherokee Bluffs,106833394,105905173,397,32.671,-85.908,Alabama
Chewacla State Park,109749052,105905173,501,32.549,-85.478,Alabama
Colbert Heights,106222485,105905173,842,34.678,-87.705,Alabama
Cliffline.,106322475,106222485,,34.678,-87.705,Alabama
Main Boulder Area,106322465,106222485,,34.678,-87.705,Alabama
Overhang,106322471,106222485,,34.678,-87.705,Alabama
Slabs,106322456,106222485,,34.678,-87.705,Alabama
Coosa Slabs,106087709,105905173,204,32.613,-86.252,Alabama
The Dumps,110705691,105905173,"1,048",34.484,-86.278,Alabama
Fort Rucker Climbing Wall,114296768,105905173,351,31.325,-85.718,Alabama
Griffin Falls,105923472,105905173,731,34.288,-85.924,Alabama
Gulf State Park-Boulder Park,114570504,105905173,12,30.275,-87.607,Alabama
Home Crag Boulders  a.k.a. Sherriff Boulders,106363568,105905173,,33.761,-86.88,Alabama
Horse Pens 40,106094862,105905173,"1,295",33.921,-86.308,Alabama
Deck Area/Front Slabs,107366748,106094862,,33.929,-86.249,Alabama
Flat Roof Boulder,111547302,106094862,"1,288",33.92,-86.31,Alabama
Hang Loose Area,107368521,106094862,,33.929,-86.249,Alabama
HP Canyon,108475590,106094862,"1,402",33.92,-86.309,Alabama
Kiss boulders,107370074,106094862,,33.929,-86.249,Alabama
The Middle,112418061,106094862,"1,250",33.921,-86.309,Alabama
Out of the Box area,117742739,112418061,"1,409",33.92,-86.309,Alabama
Skywalker Area,112418067,112418061,"1,254",33.921,-86.309,Alabama
The Middle/ Flow Area,107409381,106094862,,33.921,-86.309,Alabama
Mortal Combat Area/ Light Post Boulders,107370149,106094862,,33.929,-86.249,Alabama
Mortal Combat Area/ Mortal Combat boulders,107370335,106094862,,33.929,-86.249,Alabama
Mulletino Boulder.,107366734,106094862,,33.921,-86.308,Alabama
Point Boulders (Crown Boulder),111400232,106094862,"1,370",33.92,-86.311,Alabama
Point Boulders (Eight Ball Boulder),111400079,106094862,"1,369",33.92,-86.311,Alabama
Point Boulders (Highlife Boulder),111400091,106094862,"1,369",33.92,-86.311,Alabama
Point Boulders (Redneck Boulder),111663596,106094862,"1,296",33.92,-86.311,Alabama
Roadside Boulders/Cadillac Thrills Boulder,118272556,106094862,"1,416",33.921,-86.308,Alabama
Slider Boulders,108029336,106094862,"1,317",33.92,-86.31,Alabama
The Lady Slipper Boulder,108029415,108029336,,33.94,-86.238,Alabama
The Slider Boulder,108029340,108029336,,33.94,-86.238,Alabama
Uniball Area,111663640,108029336,"1,283",33.92,-86.311,Alabama
Spirit Area,107367447,106094862,,33.921,-86.308,Alabama
Supa Coola Area,107418665,106094862,,33.929,-86.249,Alabama
Supa Coola Area/ Millipede Boulder,107418508,106094862,,33.921,-86.309,Alabama
Suspicion Boulders,107368492,106094862,,33.929,-86.249,Alabama
Ten Pins Area,107366669,106094862,,33.921,-86.308,Alabama
Turtle Rock Area/ Corridors Area,107373214,106094862,,33.921,-86.309,Alabama
Turtle Rock Area/ Landslide Boulders,107387135,106094862,,33.929,-86.249,Alabama
Turtle Rock Area/ Panty Shields Boulder,107387221,106094862,,33.921,-86.309,Alabama
Turtle Rock Area/ Slabolicious Block,107380424,106094862,,33.929,-86.249,Alabama
Turtle Rock Area/ Small Stage Boulder,107372845,106094862,,33.929,-86.249,Alabama
Turtle Rock Area/ Turtle Boulder,107388349,106094862,,33.921,-86.309,Alabama
Turtle Rock Area/ Warning Signs Boulder,107378742,106094862,,33.921,-86.309,Alabama
Turtle Rock Area/ Whiplash Boulders.,107387366,106094862,,33.921,-86.309,Alabama
"Turtle Rock, Big Boulder",107372766,106094862,,33.929,-86.249,Alabama
Turtle Rock/ Natural Boulder,107380328,106094862,,33.921,-86.309,Alabama
Vandala Boulder,107366720,106094862,,33.929,-86.249,Alabama
The Wash,107367802,106094862,,33.929,-86.249,Alabama
Hospital Boulders,107890555,105905173,"1,127",34.076,-86.018,Alabama
Barn Area,112428108,107890555,"1,140",34.077,-86.018,Alabama
Eddie Area,112428114,107890555,"1,130",34.077,-86.018,Alabama
Lower Area,112428119,107890555,"1,079",34.077,-86.017,Alabama
Hurricane Creek Park,106161967,105905173,"1,004",34.287,-86.895,Alabama
Hurricane Creek Park (Tuscaloosa),115965038,105905173,242,33.214,-87.45,Alabama
Hurricane Creek Bouldering Problems,116072797,115965038,245,33.214,-87.451,Alabama
"I'm ""Lichen"" these Cliffs Area",116072925,116072797,271,33.214,-87.45,Alabama
"""Gneiss"" Cliff",116072929,116072925,261,33.214,-87.45,Alabama
Moss Cliff,116072951,116072925,262,33.214,-87.45,Alabama
Peace Cave,116540932,116072797,226,33.214,-87.451,Alabama
Peace Cave,116541185,116540932,220,33.214,-87.451,Alabama
Shattered Cliffs,116541205,116540932,219,33.215,-87.451,Alabama
The Rocks that are Higher than I Bouldering Area,116072812,116072797,248,33.214,-87.449,Alabama
AL Rock,116072897,116072812,246,33.214,-87.449,Alabama
All The Cave,116485013,116072812,250,33.214,-87.45,Alabama
Joelder,116072819,116072812,238,33.214,-87.449,Alabama
The Rock that is Higher than I,116072856,116072812,248,33.214,-87.449,Alabama
Roof Rock Area,116484817,116072797,229,33.215,-87.452,Alabama
Near Side Cliffs,116541090,116484817,264,33.215,-87.454,Alabama
Roof Rock,116540980,116484817,229,33.215,-87.452,Alabama
Jamestown,105905660,105905173,877,34.411,-85.574,Alabama
Harvest Wall,105905791,105905660,,34.411,-85.574,Alabama
Unnamed Wall,107582330,105905660,,34.411,-85.574,Alabama
White Wall,105905743,105905660,,34.411,-85.574,Alabama
Winter Wall,105907115,105905660,,34.411,-85.574,Alabama
LaGrange,106328004,105905173,50,34.65,-87.56,Alabama
Lake Smith,110664560,105905173,512,34.05,-87.025,Alabama
The Cave,110664715,110664560,532,34.0,-87.284,Alabama
Little River Canyon,112396116,105905173,938,34.359,-85.668,Alabama
Brandnewbia,116089803,112396116,"1,135",34.358,-85.676,Alabama
The Concave,112396146,112396116,"1,225",34.379,-85.631,Alabama
Grace Falls,114324148,112396116,878,34.359,-85.668,Alabama
Jungle Gym/Grey Wall,112786034,112396116,"1,116",34.366,-85.661,Alabama
Lizard Wall,112844495,112396116,"1,204",34.359,-85.67,Alabama
Lynn Overlook,118586540,112396116,"1,164",34.383,-85.629,Alabama
Ninja Wall,112787009,112396116,"1,205",34.337,-85.673,Alabama
Spider Wall,114324063,112396116,878,34.359,-85.668,Alabama
Toomsuba,113938696,112396116,878,34.364,-85.657,Alabama
Tourist Wall,112789965,112396116,"1,122",34.365,-85.652,Alabama
The Crazy House,112790030,112789965,"1,132",34.364,-85.654,Alabama
Rocktoberfest,112789973,112789965,"1,100",34.365,-85.652,Alabama
Unknown Wall,118060520,112789965,"1,104",34.364,-85.654,Alabama
Unshackled,115418946,112396116,"1,074",34.322,-85.674,Alabama
Wave Wall,113447513,112396116,"1,129",34.364,-85.663,Alabama
Monte Sano State Park,112870791,105905173,"1,629",34.8,-86.345,Alabama
Arrowhead Trail,112870830,112870791,"1,444",34.722,-86.537,Alabama
Moss Rock Preserve,105982504,105905173,623,33.382,-86.841,Alabama
The Bolt Boulder,118105548,105982504,728,33.382,-86.843,Alabama
Grass Man Area,106102718,105982504,,33.382,-86.841,Alabama
Lost Roof Area,105982639,105982504,,33.381,-86.843,Alabama
Novak Area,106392029,105982504,,33.382,-86.843,Alabama
Ozzy Area,106041268,105982504,,33.382,-86.842,Alabama
Palisades Park,105914427,105905173,"1,286",33.989,-86.458,Alabama
Rainbow Mountain,111312815,105905173,"1,120",34.734,-86.728,Alabama
Sand Rock,105905184,105905173,"1,653",34.18,-85.817,Alabama
The Basement,106108723,105905184,,34.18,-85.817,Alabama
Boy Scout Wall,116831464,105905184,"1,638",34.18,-85.817,Alabama
Fireplace Rock,106188003,105905184,,34.18,-85.817,Alabama
The Flintstone,105956440,105905184,,34.179,-85.82,Alabama
Grotto,106302965,105905184,"1,625",34.18,-85.816,Alabama
The Hole,106011943,105905184,,34.18,-85.815,Alabama
Holiday Block,105915396,105905184,"1,645",34.18,-85.818,Alabama
The Islands,106635356,105905184,,34.179,-85.819,Alabama
Jaws Block/West Side Rock,105943761,105905184,"1,658",34.18,-85.818,Alabama
Jello Mold Boulder AKA B Minor Boulder,117681792,105905184,"1,641",34.18,-85.818,Alabama
New Wall (AKA Kurt Russell Block),108009724,105905184,"1,442",34.181,-85.813,Alabama
The Pinnacle,105905193,105905184,"1,618",34.179,-85.818,Alabama
Redneck Rhino Boulder,109645119,105905184,,34.18,-85.817,Alabama
Sand Rock Bouldering,118294270,105905184,"1,644",34.18,-85.817,Alabama
Fireplace Rock/Muscle Beach,118294287,118294270,"1,644",34.18,-85.817,Alabama
The Grotto (Bouldering),118708859,118294270,"1,637",34.18,-85.817,Alabama
Jaws Area,118294305,118294270,"1,638",34.18,-85.817,Alabama
Parking Lot Boulders,118294447,118294270,"1,649",34.181,-85.817,Alabama
The Sandtrap,106231760,105905184,,34.18,-85.817,Alabama
Sun Wall,105905418,105905184,"1,604",34.18,-85.816,Alabama
